id,city,area,property_type,bedrooms,bathrooms,nightly_price_usd,review_score,occupancy_rate,distance_to_beach_km,distance_to_airport_km,num_reviews,amenities,annual_revenue_usd,property_price_usd,roi_pct,investment_score,latitude,longitude,peak_occupancy,off_occupancy,amenity_count,has_pool,has_wifi,has_ac,has_parking,city_enc,area_enc,property_type_enc,investment_label,label_enc
DXB0433,Dubai,DIFC,Apartment,1,2,270,4.63,0.78,5.2,9.7,104,Sea View|Pool|WiFi|Balcony|Washer|AC|Parking,55346,645187,8.58,96,25.0816,55.2596,0.78,0.39,7,1,1,1,1,0,10,0,Buy,2
DXB0434,Dubai,Dubai Marina,Townhouse,4,5,542,4.65,0.66,5.4,10.1,340,Doorman|Parking|Pool|Kitchen|Gym,94009,1294046,7.26,87,24.7115,55.3675,0.66,0.33,5,1,0,0,1,0,14,10,Buy,2
DXB0435,Dubai,Dubai Marina,Villa,0,1,465,4.64,0.84,6.4,21.1,382,Washer|Balcony|Kitchen|AC|Gym|Sea View|Pool,102650,1460550,7.03,89,24.9931,55.1411,0.84,0.42,7,1,0,1,0,0,14,11,Buy,2
DXB0436,Dubai,JVC,Apartment,4,4,215,4.49,0.58,7.4,22.8,211,Doorman|Washer|Kitchen|Balcony|Parking|Gym|AC|WiFi,32771,419861,7.81,87,24.913,54.9312,0.58,0.29,8,0,1,1,1,0,16,0,Buy,2
DXB0437,Dubai,DIFC,Apartment,2,1,278,4.31,0.49,4.9,31.5,416,Kitchen|Gym|Doorman|AC|Parking|Washer|Pool,35799,498632,7.18,81,25.0954,55.0267,0.49,0.245,7,1,0,1,1,0,10,0,Buy,2
DXB0438,Dubai,Deira,Studio,4,5,133,4.86,0.54,5.9,29.1,402,Sea View|Balcony|Doorman|Kitchen|Gym|Parking,18874,220815,8.55,93,25.2983,54.918,0.54,0.27,6,0,0,0,1,0,11,8,Buy,2
DXB0439,Dubai,Silicon Oasis,Penthouse,4,3,716,4.55,0.91,3.8,6.9,414,Gym|AC|Doorman|WiFi|Washer|Sea View|Kitchen,171230,2363437,7.24,91,24.9012,54.9402,0.91,0.455,7,0,1,1,0,0,24,7,Buy,2
DXB0440,Dubai,JBR,Penthouse,2,3,960,4.78,0.85,7.5,16.6,288,Pool|AC|WiFi|Parking|Doorman|Sea View|Balcony|Washer,214445,2346916,9.14,100,24.7426,55.0265,0.85,0.425,8,1,1,1,1,0,15,7,Buy,2
DXB0441,Dubai,Palm Jumeirah,Penthouse,2,2,1213,4.36,0.58,0.9,9.4,102,Doorman|AC|Parking|Washer|Balcony,184890,2080584,8.89,93,25.2838,55.3556,0.58,0.29,5,0,0,1,1,0,21,7,Buy,2
DXB0442,Dubai,Silicon Oasis,Villa,1,2,342,4.33,0.58,6.4,14.0,321,AC|WiFi|Kitchen|Gym|Balcony,52129,617648,8.44,89,24.8395,54.9778,0.58,0.29,5,0,1,1,0,0,24,11,Buy,2
DXB0443,Dubai,JBR,Villa,0,1,389,4.23,0.77,0.6,29.3,251,Sea View|Pool|Kitchen|Balcony,78716,898496,8.76,96,24.7882,55.1056,0.77,0.385,4,1,0,0,0,0,15,11,Buy,2
DXB0444,Dubai,JBR,Townhouse,2,2,466,3.99,0.49,3.9,21.9,389,AC|Sea View|Parking|Balcony|Doorman|Kitchen|WiFi|Pool,60008,705638,8.5,85,25.1823,54.9823,0.49,0.245,8,1,1,1,1,0,15,10,Buy,2
DXB0445,Dubai,DIFC,Villa,0,1,553,4.41,0.52,5.0,19.6,239,Sea View|Kitchen|Pool|AC|Parking|WiFi|Gym,75571,880489,8.58,89,24.7494,55.1758,0.52,0.26,7,1,1,1,1,0,10,11,Buy,2
DXB0446,Dubai,JVC,Townhouse,3,3,330,4.79,0.48,3.4,26.8,56,Pool|WiFi|Balcony|AC,41628,513861,8.1,89,25.0446,55.3003,0.48,0.24,4,1,1,1,0,0,16,10,Buy,2
DXB0447,Dubai,JBR,Studio,4,4,243,4.83,0.6,4.4,34.7,318,Kitchen|AC|WiFi|Parking|Sea View,38316,527818,7.26,87,25.2337,55.1229,0.6,0.3,5,0,1,1,1,0,15,8,Buy,2
DXB0448,Dubai,JBR,Studio,1,1,127,4.39,0.8,4.0,30.1,97,WiFi|Balcony|Washer|Parking|Doorman|Kitchen|Sea View,26700,332066,8.04,92,24.9168,55.4159,0.8,0.4,7,0,1,0,1,0,15,8,Buy,2
DXB0449,Dubai,DIFC,Villa,4,5,1050,4.19,0.66,6.1,10.9,200,Gym|AC|WiFi|Kitchen|Sea View,182120,2021078,9.01,92,25.2709,55.0053,0.66,0.33,5,0,1,1,0,0,10,11,Buy,2
DXB0450,Dubai,Downtown Dubai,Villa,1,1,650,4.5,0.68,5.2,21.6,327,Parking|Balcony|Sea View|Gym,116158,1334290,8.71,94,24.9233,55.297,0.68,0.34,4,0,0,0,1,0,12,11,Buy,2
DXB0451,Dubai,Deira,Townhouse,2,2,201,4.49,0.54,2.3,10.5,35,AC|Kitchen|Pool|WiFi|Sea View|Gym,28524,326462,8.74,91,25.1954,55.0714,0.54,0.27,6,1,1,1,0,0,11,10,Buy,2
DXB0452,Dubai,Downtown Dubai,Studio,3,4,268,4.96,0.72,1.2,28.9,189,Sea View|Washer|AC|Parking,50710,610019,8.31,97,24.9204,54.9522,0.72,0.36,4,0,0,1,1,0,12,8,Buy,2
DXB0453,Dubai,Deira,Townhouse,2,2,229,4.81,0.82,1.5,11.6,352,Balcony|Gym|Washer|Doorman,49349,648834,7.61,94,24.8309,55.4244,0.82,0.41,4,0,0,0,0,0,11,10,Buy,2
DXB0454,Dubai,DIFC,Villa,4,5,999,4.12,0.45,7.0,23.8,233,Parking|AC|Washer|Doorman|Sea View|Kitchen|WiFi|Balcony,118142,1606404,7.35,79,25.1502,54.9912,0.45,0.225,8,0,1,1,1,0,10,11,Buy,2
DXB0455,Dubai,JVC,Penthouse,4,4,790,4.22,0.49,3.9,6.2,41,Parking|Doorman|Washer|WiFi|Sea View|AC|Balcony,101730,1432132,7.1,80,24.8749,55.0245,0.49,0.245,7,0,1,1,1,0,16,7,Buy,2
DXB0456,Dubai,JVC,Villa,2,1,415,4.89,0.67,3.8,9.6,143,Washer|AC|Kitchen|Sea View|Doorman|WiFi,73072,984803,7.42,90,24.9924,55.158,0.67,0.335,6,0,1,1,0,0,16,11,Buy,2
DXB0457,Dubai,Silicon Oasis,Studio,4,5,132,5.0,0.81,3.2,10.1,343,Balcony|Parking|Kitchen|Doorman|Pool|Gym|AC,28099,385752,7.28,93,24.7183,55.0227,0.81,0.405,7,1,0,1,1,0,24,8,Buy,2
DXB0458,Dubai,Business Bay,Apartment,1,1,186,4.41,0.74,7.3,20.0,399,Gym|Doorman|Kitchen|WiFi|AC|Pool|Washer,36172,453487,7.98,90,24.7301,54.9209,0.74,0.37,7,1,1,1,0,0,6,0,Buy,2
DXB0459,Dubai,Dubai Hills,Townhouse,0,1,244,4.33,0.84,1.4,18.5,122,Doorman|Parking|Gym|Washer|WiFi|Kitchen,53863,577338,9.33,100,24.8425,54.9298,0.84,0.42,6,0,1,0,1,0,13,10,Buy,2
DXB0460,Dubai,Downtown Dubai,Studio,3,4,254,3.93,0.74,2.3,16.4,344,Parking|Kitchen|Doorman|Pool|Balcony,49396,556970,8.87,91,25.1809,55.1353,0.74,0.37,5,1,0,0,1,0,12,8,Buy,2
DXB0461,Dubai,JBR,Studio,3,3,211,3.95,0.81,2.0,22.0,310,AC|Kitchen|Sea View|Gym|Washer|Doorman|Balcony|Parking,44915,591316,7.6,87,25.2575,55.1324,0.81,0.405,8,0,0,1,1,0,15,8,Buy,2
DXB0462,Dubai,Silicon Oasis,Townhouse,3,4,244,3.82,0.84,4.2,12.0,192,AC|Washer|Sea View|Doorman|Gym|Pool|WiFi|Kitchen,53863,728883,7.39,85,24.9071,54.9181,0.84,0.42,8,1,1,1,0,0,24,10,Buy,2
DXB0463,Dubai,Dubai Hills,Studio,1,1,137,4.6,0.89,2.2,25.4,151,Pool|Kitchen|Parking|Sea View,32043,413931,7.74,94,24.8905,55.4089,0.89,0.445,4,1,0,0,1,0,13,8,Buy,2
DXB0464,Dubai,Silicon Oasis,Townhouse,0,1,181,4.86,0.8,2.3,33.9,412,Sea View|AC|Pool|Balcony|WiFi|Parking|Gym,38053,444499,8.56,99,24.7062,55.3296,0.8,0.4,7,1,1,1,1,0,24,10,Buy,2
DXB0465,Dubai,Dubai Marina,Townhouse,2,1,478,4.55,0.92,2.6,7.4,117,Kitchen|Balcony|Doorman|Gym|Sea View|WiFi|AC,115569,1375259,8.4,98,24.9657,55.0566,0.92,0.46,7,0,1,1,0,0,14,10,Buy,2
DXB0466,Dubai,Business Bay,Apartment,3,4,260,4.8,0.89,1.6,32.9,277,Kitchen|AC|Doorman|Washer|Balcony,60812,731076,8.32,99,24.7371,54.9554,0.89,0.445,5,0,0,1,0,0,6,0,Buy,2
DXB0467,Dubai,Business Bay,Penthouse,1,1,584,4.51,0.52,7.7,20.0,321,Parking|AC|Gym|Washer|WiFi,79807,981640,8.13,87,24.848,55.1826,0.52,0.26,5,0,1,1,1,0,6,7,Buy,2
DXB0468,Dubai,Silicon Oasis,Studio,4,4,134,4.7,0.8,4.7,29.5,16,Washer|Pool|Parking|Kitchen|AC,28172,394869,7.13,90,25.1542,54.9334,0.8,0.4,5,1,0,1,1,0,24,8,Buy,2
DXB0469,Dubai,Palm Jumeirah,Apartment,2,2,337,4.05,0.76,3.3,31.5,12,Sea View|Pool|WiFi|Kitchen|Gym,67308,816717,8.24,89,25.2373,55.4455,0.76,0.38,5,1,1,0,0,0,21,0,Buy,2
DXB0470,Dubai,Silicon Oasis,Villa,2,2,340,4.63,0.58,1.6,15.3,46,Sea View|Washer|Doorman|Kitchen|Pool|Parking,51824,586511,8.84,94,24.958,55.3986,0.58,0.29,6,1,0,0,1,0,24,11,Buy,2
DXB0471,Dubai,Palm Jumeirah,Apartment,2,2,351,4.68,0.7,2.4,14.0,133,Kitchen|Sea View|Parking|Gym,64570,805386,8.02,92,25.0576,55.1603,0.7,0.35,4,0,0,0,1,0,21,0,Buy,2
DXB0472,Dubai,Dubai Hills,Apartment,0,1,130,3.94,0.71,7.2,27.0,106,Balcony|Sea View|WiFi|Washer|Pool,24256,289006,8.39,88,25.0952,55.4589,0.71,0.355,5,1,1,0,0,0,13,0,Buy,2
DXB0473,Dubai,Silicon Oasis,Apartment,4,5,210,4.48,0.76,7.2,14.8,327,Sea View|Balcony|AC|Parking|Gym,41943,508483,8.25,93,24.7065,55.3959,0.76,0.38,5,0,0,1,1,0,24,0,Buy,2
DXB0474,Dubai,Dubai Marina,Townhouse,4,3,654,3.93,0.72,3.8,34.4,62,Sea View|AC|WiFi|Parking|Pool|Gym,123747,1369899,9.03,92,24.8288,54.9403,0.72,0.36,6,1,1,1,1,0,14,10,Buy,2
DXB0475,Dubai,Downtown Dubai,Penthouse,2,1,1049,4.69,0.47,5.3,8.1,9,AC|Gym|Balcony|Sea View|Kitchen,129568,1635290,7.92,87,24.8035,55.2408,0.47,0.235,5,0,0,1,0,0,12,7,Buy,2
DXB0476,Dubai,Dubai Marina,Townhouse,3,4,493,4.93,0.83,7.9,34.1,321,Parking|Washer|Gym|Sea View|Balcony|WiFi|Pool|Doorman,107535,1247273,8.62,99,24.9587,55.1085,0.83,0.415,8,1,1,0,1,0,14,10,Buy,2
DXB0477,Dubai,JBR,Apartment,0,1,145,3.86,0.78,3.7,23.4,167,Kitchen|Gym|Parking|WiFi|Doorman,29723,341055,8.72,91,24.8517,55.2466,0.78,0.39,5,0,1,0,1,0,15,0,Buy,2
DXB0478,Dubai,Deira,Studio,3,4,101,4.79,0.84,3.9,15.9,133,Pool|Balcony|Washer|Sea View|Gym,22296,266227,8.37,97,25.1834,55.0969,0.84,0.42,5,1,0,0,0,0,11,8,Buy,2
DXB0479,Dubai,Dubai Marina,Penthouse,3,4,958,3.9,0.67,3.9,11.6,183,Kitchen|Sea View|WiFi|AC|Gym|Balcony,168681,2324156,7.26,81,24.9286,55.385,0.67,0.335,6,0,1,1,0,0,14,7,Buy,2
DXB0480,Dubai,JBR,Penthouse,2,3,922,4.26,0.67,2.5,8.6,5,Parking|Gym|Doorman|WiFi|Sea View|Washer|AC|Kitchen,162342,2292607,7.08,84,25.2602,55.3103,0.67,0.335,8,0,1,1,1,0,15,7,Buy,2
DXB0481,Dubai,Deira,Penthouse,1,1,379,3.84,0.67,3.3,24.7,273,Washer|WiFi|Doorman|Sea View|Pool|AC|Kitchen|Balcony,66733,749383,8.91,89,25.2827,55.2373,0.67,0.335,8,1,1,1,0,0,11,7,Buy,2
DXB0482,Dubai,Silicon Oasis,Townhouse,1,2,213,3.88,0.65,1.0,33.2,342,Washer|Balcony|Doorman|Pool|Kitchen|AC,36385,470203,7.74,85,25.0971,54.9461,0.65,0.325,6,1,0,1,0,0,24,10,Buy,2
DXB0483,Dubai,JVC,Apartment,1,1,143,4.46,0.64,6.7,23.4,55,WiFi|Gym|Sea View|Kitchen,24051,329018,7.31,85,24.9241,55.0532,0.64,0.32,4,0,1,0,0,0,16,0,Buy,2
DXB0484,Dubai,Dubai Marina,Townhouse,3,4,463,4.23,0.64,5.4,7.1,11,Kitchen|AC|Pool|Parking|Gym|Doorman|Sea View,77873,1019599,7.64,85,24.9372,55.0091,0.64,0.32,7,1,0,1,1,0,14,10,Buy,2
DXB0485,Dubai,Downtown Dubai,Penthouse,0,1,610,4.79,0.47,3.4,31.4,193,Washer|Kitchen|Balcony|Sea View,75345,848066,8.88,93,25.0342,55.0388,0.47,0.235,4,0,0,0,0,0,12,7,Buy,2
DXB0486,Dubai,Dubai Marina,Townhouse,2,3,450,4.68,0.9,1.8,33.0,270,Gym|AC|Doorman|Sea View,106434,1484561,7.17,92,25.2499,55.2812,0.9,0.45,4,0,0,1,0,0,14,10,Buy,2
DXB0487,Dubai,JVC,Apartment,1,2,156,4.28,0.8,4.3,17.9,387,WiFi|Doorman|Kitchen|AC|Washer|Gym|Sea View,32797,431785,7.6,89,25.1389,55.3947,0.8,0.4,7,0,1,1,0,0,16,0,Buy,2
DXB0488,Dubai,JVC,Townhouse,2,3,268,4.8,0.7,6.8,16.4,263,Balcony|Gym|Parking|Doorman|Kitchen|AC|WiFi,49301,603562,8.17,94,25.249,55.0507,0.7,0.35,7,0,1,1,1,0,16,10,Buy,2
DXB0489,Dubai,JBR,Villa,4,5,927,4.38,0.69,2.5,14.8,376,Washer|Doorman|Kitchen|Balcony|Parking|WiFi|AC,168095,2147230,7.83,89,24.7236,55.0632,0.69,0.345,7,0,1,1,1,0,15,11,Buy,2
DXB0490,Dubai,JBR,Townhouse,1,2,298,4.97,0.9,3.2,15.4,376,WiFi|Balcony|AC|Parking|Doorman|Washer|Sea View|Pool,70483,941398,7.49,96,25.1027,55.3833,0.9,0.45,8,1,1,1,1,0,15,10,Buy,2
DXB0491,Dubai,Dubai Marina,Studio,4,3,272,4.28,0.82,2.2,5.8,400,Parking|AC|Pool|Doorman|Gym|Washer|Balcony|Sea View,58615,840466,6.97,86,25.0621,55.2957,0.82,0.41,8,1,0,1,1,0,14,8,Hold,1
DXB0492,Dubai,Business Bay,Townhouse,4,5,549,3.94,0.89,1.5,11.7,140,Doorman|Parking|Gym|Pool|WiFi|Kitchen|Sea View|Balcony,128407,1664196,7.72,89,24.8843,55.2279,0.89,0.445,8,1,1,0,1,0,6,10,Buy,2
DXB0493,Dubai,JBR,Townhouse,1,1,341,3.99,0.53,3.4,31.9,375,AC|Gym|Balcony|Doorman|Kitchen|Pool,47496,639525,7.43,80,24.7505,55.1359,0.53,0.265,6,1,0,1,0,0,15,10,Buy,2
DXB0494,Dubai,JBR,Penthouse,1,1,616,3.82,0.76,4.9,12.0,399,Gym|AC|Pool|Washer|Kitchen|WiFi|Sea View|Balcony,123032,1382427,8.9,91,24.7142,55.401,0.76,0.38,8,1,1,1,0,0,15,7,Buy,2
DXB0495,Dubai,JBR,Studio,3,3,224,3.96,0.56,7.0,17.6,161,WiFi|Pool|Balcony|Kitchen,32966,464796,7.09,79,24.7304,54.9236,0.56,0.28,4,1,1,0,0,0,15,8,Buy,2
DXB0496,Dubai,Deira,Apartment,2,3,138,4.27,0.46,4.7,28.6,299,Parking|Washer|WiFi|Gym|Pool|Sea View|AC|Doorman,16683,177964,9.37,91,24.8839,54.9242,0.46,0.23,8,1,1,1,1,0,11,0,Buy,2
DXB0497,Dubai,Deira,Apartment,1,1,115,4.28,0.91,4.4,26.3,297,Balcony|Parking|Kitchen|Sea View|Pool|WiFi,27502,320595,8.58,96,24.8629,55.4425,0.91,0.455,6,1,1,0,1,0,11,0,Buy,2
DXB0498,Dubai,Dubai Marina,Townhouse,3,3,505,4.46,0.47,3.5,29.2,362,Balcony|Kitchen|Doorman|Sea View,62376,857443,7.27,82,24.8346,55.0356,0.47,0.235,4,0,0,0,0,0,14,10,Buy,2
DXB0499,Dubai,Palm Jumeirah,Villa,3,4,1265,4.92,0.49,3.7,31.1,381,Sea View|Balcony|WiFi|AC|Kitchen,162897,1936919,8.41,92,24.7501,55.0267,0.49,0.245,5,0,1,1,0,0,21,11,Buy,2
DXB0500,Dubai,Deira,Villa,1,1,303,3.86,0.68,3.6,16.8,221,Balcony|Washer|Gym|Pool|Kitchen|WiFi,54147,643212,8.42,87,25.018,54.9968,0.68,0.34,6,1,1,0,0,0,11,11,Buy,2
DXB0501,Dubai,JBR,Studio,1,1,143,4.77,0.81,1.3,13.0,416,Doorman|Pool|AC|Gym|Parking|Sea View,30440,340462,8.94,100,24.9166,55.1451,0.81,0.405,6,1,0,1,1,0,15,8,Buy,2
DXB0502,Dubai,Silicon Oasis,Townhouse,1,1,211,3.87,0.47,3.2,10.8,392,WiFi|Doorman|Washer|Gym,26062,345044,7.55,79,25.0849,55.0559,0.47,0.235,4,0,1,0,0,0,24,10,Buy,2
DXB0503,Dubai,JVC,Apartment,0,1,134,4.87,0.59,1.9,12.2,246,Parking|AC|Pool|Doorman|Washer|Sea View|Balcony|Gym,20777,252802,8.22,93,25.1034,55.3956,0.59,0.295,8,1,0,1,1,0,16,0,Buy,2
DXB0504,Dubai,Dubai Marina,Studio,1,2,158,4.79,0.64,1.3,15.8,362,WiFi|Doorman|AC|Sea View|Kitchen|Balcony|Gym|Parking,26574,355887,7.47,90,25.1028,55.0624,0.64,0.32,8,0,1,1,1,0,14,8,Buy,2
DXB0505,Dubai,Dubai Marina,Penthouse,4,5,1049,4.99,0.52,7.9,28.8,243,Pool|AC|Parking|Doorman|Sea View|Gym|Washer|Balcony,143352,2048471,7.0,86,25.0957,55.2467,0.52,0.26,8,1,0,1,1,0,14,7,Buy,2
DXB0506,Dubai,Dubai Marina,Apartment,3,4,350,4.15,0.67,5.0,17.8,123,Washer|Gym|Pool|Parking|Doorman|WiFi,61627,749814,8.22,88,24.8982,55.2385,0.67,0.335,6,1,1,0,1,0,14,0,Buy,2
DXB0507,Dubai,Dubai Hills,Townhouse,0,1,265,4.04,0.89,5.5,21.7,292,Doorman|Kitchen|Gym|Sea View|Balcony|AC|WiFi,61981,849900,7.29,87,25.1677,54.9097,0.89,0.445,7,0,1,1,0,0,13,10,Buy,2
DXB0508,Dubai,Dubai Marina,Apartment,1,2,246,3.85,0.87,7.9,11.3,182,Washer|Sea View|Balcony|Doorman|Gym|Pool,56244,659616,8.53,91,25.1592,55.0518,0.87,0.435,6,1,0,0,0,0,14,0,Buy,2
DXB0509,Dubai,JBR,Studio,2,1,186,3.92,0.51,7.8,30.4,82,AC|Pool|Doorman|WiFi|Kitchen|Sea View|Parking|Washer,24929,327864,7.6,80,24.8946,55.3059,0.51,0.255,8,1,1,1,1,0,15,8,Buy,2
DXB0510,Dubai,JBR,Penthouse,1,1,720,4.52,0.77,4.6,13.3,164,Kitchen|WiFi|Balcony|Gym|AC|Sea View|Doorman,145696,1782443,8.17,93,25.1611,55.0358,0.77,0.385,7,0,1,1,0,0,15,7,Buy,2
DXB0511,Dubai,DIFC,Studio,3,4,267,4.08,0.74,6.0,6.8,163,WiFi|Parking|Doorman|Balcony|Gym,51924,594279,8.74,91,24.7786,55.2636,0.74,0.37,5,0,1,0,1,0,10,8,Buy,2
DXB0512,Dubai,Deira,Villa,3,2,435,3.85,0.8,2.8,32.9,79,Parking|Washer|Gym|AC|Balcony|Pool|Sea View|WiFi,91454,1135811,8.05,88,24.8992,55.1792,0.8,0.4,8,1,1,1,1,0,11,11,Buy,2
DXB0513,Dubai,Dubai Marina,Studio,3,3,179,3.9,0.57,0.3,17.8,72,Sea View|AC|Parking|Balcony|Gym|Pool,26813,348372,7.7,88,25.0289,55.0048,0.57,0.285,6,1,0,1,1,0,14,8,Buy,2
DXB0514,Dubai,Palm Jumeirah,Apartment,4,5,496,4.6,0.9,0.5,22.3,188,Doorman|WiFi|Kitchen|Gym|Washer|Pool,117314,1638166,7.16,95,25.0384,55.2002,0.9,0.45,6,1,1,0,0,0,21,0,Buy,2
DXB0515,Dubai,JVC,Penthouse,1,2,435,3.91,0.73,2.8,17.2,88,Sea View|Washer|Parking|Balcony|WiFi|Kitchen|AC|Pool,83452,1173732,7.11,82,24.786,55.3288,0.73,0.365,8,1,1,1,1,0,16,7,Buy,2
DXB0516,Dubai,Downtown Dubai,Villa,0,1,478,4.43,0.78,7.2,25.3,348,AC|Balcony|WiFi|Washer,97982,1332136,7.36,88,25.1078,55.4676,0.78,0.39,4,0,1,1,0,0,12,11,Buy,2
DXB0517,Dubai,Downtown Dubai,Villa,0,1,479,3.8,0.58,1.8,24.0,212,Doorman|Sea View|Washer|Balcony|WiFi|Gym|Kitchen,73011,956946,7.63,81,25.0561,54.9097,0.58,0.29,7,0,1,0,0,0,12,11,Buy,2
DXB0518,Dubai,Dubai Marina,Townhouse,3,4,561,4.19,0.76,4.5,9.0,238,Balcony|Kitchen|Pool|AC|Sea View|WiFi,112047,1334507,8.4,91,24.7567,55.3989,0.76,0.38,6,1,1,1,0,0,14,10,Buy,2
DXB0519,Dubai,Dubai Marina,Villa,4,5,1013,4.58,0.5,3.3,28.4,154,Pool|Kitchen|Balcony|AC|Washer|Doorman|Gym,133108,1778126,7.49,85,24.7709,54.9,0.5,0.25,7,1,0,1,0,0,14,11,Buy,2
DXB0520,Dubai,Silicon Oasis,Penthouse,2,2,511,4.23,0.57,0.2,30.5,242,Parking|Balcony|AC|Sea View|Pool|Kitchen|Gym,76546,968393,7.9,95,25.2746,55.2394,0.57,0.285,7,1,0,1,1,0,24,7,Buy,2
DXB0521,Dubai,Silicon Oasis,Apartment,4,3,193,3.9,0.71,3.1,16.7,170,Doorman|Kitchen|Parking|WiFi|Balcony,36011,464605,7.75,85,24.8442,54.957,0.71,0.355,5,0,1,0,1,0,24,0,Buy,2
DXB0522,Dubai,Silicon Oasis,Apartment,1,1,113,3.92,0.53,7.9,21.0,63,WiFi|Sea View|Gym|Parking|Balcony|Kitchen|Pool|Doorman,15739,193438,8.14,83,25.2242,55.4973,0.53,0.265,8,1,1,0,1,0,24,0,Buy,2
DXB0523,Dubai,Silicon Oasis,Studio,0,1,66,4.77,0.6,2.5,25.2,176,Kitchen|Parking|Balcony|AC|WiFi|Pool|Gym,10407,126290,8.24,92,25.1093,55.0891,0.6,0.3,7,1,1,1,1,0,24,8,Buy,2
DXB0524,Dubai,DIFC,Villa,1,1,601,4.56,0.51,4.7,26.0,398,Pool|Balcony|AC|Parking|Washer,80551,1065314,7.56,85,25.1521,55.4237,0.51,0.255,5,1,0,1,1,0,10,11,Buy,2
DXB0525,Dubai,Silicon Oasis,Studio,1,1,80,4.68,0.74,1.6,13.5,259,WiFi|Pool|AC|Kitchen|Doorman,15558,166803,9.33,100,24.9658,55.2703,0.74,0.37,5,1,1,1,0,0,24,8,Buy,2
DXB0526,Dubai,Silicon Oasis,Townhouse,0,1,177,4.04,0.51,7.7,19.4,312,WiFi|Doorman|Sea View|Kitchen|Balcony|Washer|Pool,23723,261669,9.07,88,25.0513,55.2248,0.51,0.255,7,1,1,0,0,0,24,10,Buy,2
DXB0527,Dubai,DIFC,Apartment,1,2,236,3.87,0.5,4.7,12.0,33,Doorman|Kitchen|WiFi|Pool|Gym|Washer,31010,392782,7.89,81,25.0827,55.392,0.5,0.25,6,1,1,0,0,0,10,0,Buy,2
DXB0528,Dubai,JBR,Apartment,1,1,181,4.4,0.77,2.1,23.4,87,Doorman|AC|Washer|Pool|Balcony|Sea View|WiFi|Kitchen,36626,431423,8.49,94,25.2388,55.386,0.77,0.385,8,1,1,1,0,0,15,0,Buy,2
DXB0529,Dubai,Business Bay,Townhouse,4,5,533,4.68,0.62,5.2,10.7,199,Parking|Sea View|Washer|Pool|Balcony|Doorman|AC|Gym,86845,1074549,8.08,91,25.121,55.2339,0.62,0.31,8,1,0,1,1,0,6,10,Buy,2
DXB0530,Dubai,JVC,Penthouse,4,3,766,4.89,0.46,2.6,28.0,274,Sea View|Parking|Gym|Washer|Kitchen|Balcony,92600,1003627,9.23,95,25.1213,55.0988,0.46,0.23,6,0,0,0,1,0,16,7,Buy,2
DXB0531,Dubai,Dubai Hills,Townhouse,1,2,316,4.28,0.81,3.7,33.0,327,Doorman|Pool|Gym|AC|Washer,67266,818698,8.22,92,24.8505,54.9723,0.81,0.405,5,1,0,1,0,0,13,10,Buy,2
DXB0532,Dubai,Deira,Apartment,3,4,161,4.96,0.63,0.6,20.2,319,AC|Balcony|Washer|Parking|Doorman|Sea View|Kitchen|Pool,26656,317137,8.41,98,24.7972,55.2949,0.63,0.315,8,1,0,1,1,0,11,0,Buy,2
DXB0533,Dubai,DIFC,Penthouse,4,5,1655,4.34,0.62,3.3,31.5,65,Sea View|Parking|WiFi|Washer|Kitchen|Gym|Pool,269659,2981565,9.04,93,24.9489,55.1324,0.62,0.31,7,1,1,0,1,0,10,7,Buy,2
DXB0534,Dubai,Dubai Marina,Penthouse,0,1,629,4.33,0.75,0.6,33.2,184,Doorman|Balcony|Kitchen|Pool|Parking,123976,1695553,7.31,90,25.0893,55.4727,0.75,0.375,5,1,0,0,1,0,14,7,Buy,2
DXB0535,Dubai,Deira,Villa,0,1,201,4.37,0.73,4.7,15.1,264,AC|Doorman|Gym|Parking|Balcony,38561,467764,8.24,91,24.7761,55.135,0.73,0.365,5,0,0,1,1,0,11,11,Buy,2
DXB0536,Dubai,Deira,Studio,0,1,54,4.68,0.55,0.6,22.9,174,Washer|Balcony|Pool|Kitchen|Gym|Doorman,7805,99095,7.88,91,25.2231,55.2462,0.55,0.275,6,1,0,0,0,0,11,8,Buy,2
DXB0537,Dubai,JBR,Penthouse,3,2,935,4.76,0.7,0.7,32.2,176,Sea View|Parking|Doorman|Balcony|AC,172003,2192512,7.85,94,24.9378,55.0778,0.7,0.35,5,0,0,1,1,0,15,7,Buy,2
DXB0538,Dubai,Silicon Oasis,Penthouse,0,1,286,3.98,0.65,4.8,33.2,414,Doorman|Washer|Pool|Gym|AC|Parking,48855,533854,9.15,91,25.1531,55.252,0.65,0.325,6,1,0,1,1,0,24,7,Buy,2
DXB0539,Dubai,JBR,Apartment,1,1,231,3.9,0.67,5.1,28.5,315,Washer|Balcony|Parking|AC,40674,558554,7.28,81,24.8662,55.4645,0.67,0.335,4,0,0,1,1,0,15,0,Buy,2
DXB0540,Dubai,Dubai Hills,Villa,4,3,639,4.85,0.91,1.5,6.2,126,Washer|Pool|AC|WiFi|Kitchen|Balcony,152816,2037457,7.5,96,24.9433,55.2098,0.91,0.455,6,1,1,1,0,0,13,11,Buy,2
DXB0541,Dubai,JBR,Penthouse,2,1,860,4.92,0.77,3.9,33.5,264,AC|Parking|Gym|Kitchen|Pool|Sea View|Washer|Doorman,174026,2377418,7.32,92,24.7132,55.4895,0.77,0.385,8,1,0,1,1,0,15,7,Buy,2
